1-OW-OS Lateral Force;1-OW-OS Axial Force;2-OW-RS Lateral Force;2-OW-RS Axial Force;3-UW-RS Lateral Force;3-UW-RS Axial Force;4-UW-OS Lateral Force;4-UW-OS Axial Force;X-Ist;Y-Ist;phi-Ist;X_opt-X-Ist;Y_Opt-Y_ist;phi_Opt-phi_ist
-18.03547846;506.31779623075;3522.6512117400002;-518.07925302475;4840.61064192;329.55119903699995;2514.17759961;-348.16848189865;-2.0;0.0;-3.5;2.0;0.0;0.0
-9.219470393333333;501.19941207508333;3525.4535465400004;-506.13746942641666;4834.6576595199995;319.474080221;2496.0442241433334;-352.4858515659833;-2.0;0.0;-3.5;2.0;0.0;0.0
-0.7623300599999994;498.03636568675;3518.55062014;-521.58895330475;4841.3230999200005;322.26257055300005;2507.67048321;-333.86928074465;-2.0;0.0;-3.5;2.0;0.0;0.0
10.135638606666665;497.58163597341667;3516.877663206667;-519.05038368475;4827.09768852;325.464847591;2519.84559881;-348.94366668431667;-2.0;0.0;-3.5;2.0;0.0;0.0
-3.105525259999999;495.86971234675;3495.0553385400003;-518.2581455147499;4822.989180719999;312.351631137;2504.3140144100003;-364.23346600865;-2.0;0.0;-3.5;2.0;0.0;0.0
6.744866273333334;500.9987960250833;3502.8791828733333;-512.21413495975;4815.355325186666;324.642259561;2501.071011143333;-344.92362816765007;-2.0;0.0;-3.5;2.0;0.0;0.0
-8.282720059999999;499.78573764274995;3502.4649017399997;-515.02956200475;4836.85836312;323.70833133300005;2520.38390041;-345.30136008865003;-2.0;0.0;-3.5;2.0;0.0;0.0
12.734790940000002;503.6669894900833;3516.3631102066665;-513.2292788514167;4814.035958519999;327.982465501;2524.212702476667;-346.65300322765;-2.0;0.0;-3.5;2.0;0.0;0.0
11.00114314;502.41782021874997;3492.72797574;-500.41148996475005;4815.61128232;317.55636994500003;2540.8551936100002;-358.72677173865;-2.0;0.0;-3.5;2.0;0.0;0.0
-13.731704393333333;499.1330667600833;3511.4946472066663;-511.14929870975;4824.92073352;319.914455631;2544.451787143333;-344.4836994243167;-2.0;0.0;-3.5;2.0;0.0;0.0
16.44748874;503.53324545674997;3495.35615414;-512.28654382475;4814.471349519999;314.275988589;2531.64073681;-344.54589624665;-2.0;0.0;-3.5;2.0;0.0;0.0
-18.864040726666666;496.29100605175;3520.202467206667;-511.5255408514167;4802.75537352;318.003392531;2530.5984371433333;-330.42114959431666;-2.0;0.0;-3.5;2.0;0.0;0.0
19.83562234;498.33327744075007;3528.09755734;-526.3849757747499;4826.59896792;320.796868245;2535.63050161;-349.06957732464997;-2.0;0.0;-3.5;2.0;0.0;0.0
-12.095689726666668;497.19377827675;3551.2603585399997;-518.1062288764166;4815.302550519999;314.23112015099997;2537.8813411433334;-344.85536336265;-2.0;0.0;-3.5;2.0;0.0;0.0
-5.485662726666665;500.74468236175;3530.7705942066664;-507.89799869308337;4816.727466519999;322.83921307099996;2524.687674476667;-354.0104322109833;-2.0;0.0;-3.5;2.0;0.0;0.0
-1.01564846;497.88389748875;3500.5491813400004;-505.87197025474995;4800.7921559199995;322.103038329;2533.39813321;-326.06888902665;-2.0;0.0;-3.5;2.0;0.0;0.0
-13.335894393333334;494.4988360050834;3524.3320848733333;-515.7635891264166;4804.0747401866665;322.631488821;2542.0373461433333;-331.3692718859833;-2.0;0.0;-3.5;2.0;0.0;0.0
15.49754474;492.53146127475003;3533.84471854;-510.24205822474994;4797.60984352;320.756985189;2537.8787024099997;-328.53552398065005;-2.0;0.0;-3.5;2.0;0.0;0.0
-6.673092726666667;497.7822520234167;3529.2665162066664;-505.84641418475;4780.86708052;320.479465591;2548.6077921433334;-349.05744135931667;-2.0;0.0;-3.5;2.0;0.0;0.0
5.99810474;496.28699373074994;3551.6245037399995;-515.34475353475;4769.728987119999;315.352831101;2540.12690321;-339.36687304065;-2.0;0.0;-3.5;2.0;0.0;0.0
-14.510130726666667;499.4339908350833;3527.6832762066665;-503.2837082764167;4794.377395186667;327.89937580099996;2535.99464681;-352.9409502659833;-2.0;0.0;-3.5;2.0;0.0;0.0
2.974116340000001;498.69438633075;3528.96833934;-512.31209989475;4813.3630815199995;323.070202437;2554.8510352099997;-339.70364607864997;-2.0;0.0;-3.5;2.0;0.0;0.0
-25.949039726666665;503.0985773484167;3546.1807968733333;-510.30452861808334;4784.732824853333;316.60748557100004;2544.728854143333;-358.2276801643167;-2.0;0.0;-3.5;2.0;0.0;0.0
-1.1106428599999987;498.34932672475;3528.88917734;-512.28654382475;4783.28152152;325.024472181;2548.77139361;-332.03978397065003;-2.0;0.0;-3.5;2.0;0.0;0.0
-7.6494240599999985;491.18198397841667;3555.7066242066667;-509.6443301430833;4795.221789853334;322.889066891;2542.0637334766666;-336.8380412643167;-2.0;0.0;-3.5;2.0;0.0;0.0
-2.709715260000001;492.75615125075;3537.3120141400004;-513.76879588475;4788.98118552;316.200346041;2557.93835321;-337.81953746065;-2.0;0.0;-3.5;2.0;0.0;0.0
3.050639606666667;494.6994520550833;3535.6918318733333;-516.9349090014166;4792.385151519999;320.570864261;2546.83984081;-341.88963683431666;-2.0;0.0;-3.5;2.0;0.0;0.0
-12.240820059999999;488.96852022675;3518.51895534;-514.03287527475;4764.86844032;312.96981850500003;2539.0344676100003;-338.52038945865;-2.0;0.0;-3.5;2.0;0.0;0.0
-12.082496059999999;494.04410629175;3533.119066873334;-526.93017193475;4778.241540853333;311.040475671;2545.784347476667;-343.89207111431665;-2.0;0.0;-3.5;2.0;0.0;0.0
-6.46199406;493.74318221675003;3529.88661854;-499.80666297475;4781.61911952;318.862540029;2544.0850032099997;-343.60839292465005;-2.0;0.0;-3.5;2.0;0.0;0.0
-15.64478606;494.75294966841665;3539.874224206667;-511.3338703264167;4775.510451853333;319.424226401;2554.1887131433336;-354.29866138765004;-2.0;0.0;-3.5;2.0;0.0;0.0
-14.28319966;503.55731938275005;3527.59092054;-507.64385777475;4782.80654952;323.169910077;2546.20654481;-350.28013986665;-2.0;0.0;-3.5;2.0;0.0;0.0
-36.09496939333333;494.02404468674996;3522.84120054;-506.03808470974997;4776.882593186666;319.41591743099997;2543.1324204766665;-343.77829643931665;-2.0;0.0;-3.5;2.0;0.0;0.0
-23.60848326;495.33206133274996;3505.86886774;-520.9841263147499;4791.08689472;319.032043017;2543.64169601;-346.81228777265;-2.0;0.0;-3.5;2.0;0.0;0.0
-35.09225072666666;490.4196429884167;3533.21142254;-510.74466093475;4775.9458428533335;317.754123431;2550.48129281;-332.3249791559833;-2.0;0.0;-3.5;2.0;0.0;0.0
-63.53779605999999;494.97897708475;3525.9918481400005;-499.17627991475;4766.97414952;321.095991165;2551.89037641;-339.81286976665;-2.0;0.0;-3.5;2.0;0.0;0.0
-45.55482839333334;492.80697398341664;3527.7624382066665;-504.33434670975004;4778.492220519999;315.186651701;2569.00520081;-348.85264694431663;-2.0;0.0;-3.5;2.0;0.0;0.0
-60.00189339333334;490.33270936674995;3543.7663558733334;-516.0901389097501;4773.927211853333;318.734581891;2572.2772301433333;-335.8140691893167;-2.0;0.0;-3.5;2.0;0.0;0.0
-46.43880406;492.90861944874996;3572.71326054;-509.78204896475;4772.24633872;317.676019113;2560.5823640099998;-341.16906389265;-2.0;0.0;-3.5;2.0;0.0;0.0
-39.815583393333334;486.70824606341665;3538.43611454;-515.83457820975;4774.349409186666;319.06694069099996;2562.07852581;-347.1915366893167;-2.0;0.0;-3.5;2.0;0.0;0.0
-61.49541646;489.89937869875;3558.2424469400003;-499.46591537474995;4787.74625832;316.878357993;2578.6629648099997;-343.32623173064997;-2.0;0.0;-3.5;2.0;0.0;0.0
-47.613040393333335;483.17740358341666;3554.6643245399996;-511.35516705141663;4793.625356186666;320.78689748100004;2564.3082554766665;-349.0953662509833;-2.0;0.0;-3.5;2.0;0.0;0.0
-65.34268965999999;495.84563842075005;3553.4927269399996;-506.52790938475;4799.5255639199995;324.476080161;2560.02823001;-342.28860669465;-2.0;0.0;-3.5;2.0;0.0;0.0
-66.32165972666665;488.89496100841666;3537.6313008733337;-509.63723123475;4799.7736048533325;319.640259621;2556.985770476667;-359.58539128598335;-2.0;0.0;-3.5;2.0;0.0;0.0
-52.83509366;485.99137804475004;3535.6021149399994;-506.8942130547501;4789.29783352;317.356954665;2573.70742361;-341.76069220265;-2.0;0.0;-3.5;2.0;0.0;0.0
-59.76440739333333;482.1943849384167;3529.7546818733335;-519.2775487514167;4780.07546052;316.01754870099995;2567.9497074766664;-334.5853026993166;-2.0;0.0;-3.5;2.0;0.0;0.0
-38.411777259999994;484.03336539675;3527.4167641400004;-499.41480323474997;4766.61000432;318.124703493;2564.22381601;-338.91177434065;-2.0;0.0;-3.5;2.0;0.0;0.0
-61.281679059999995;477.82764225008333;3538.0798855400003;-511.3906615930834;4773.716113186666;317.430073601;2555.178238143333;-339.6824081393167;-2.0;0.0;-3.5;2.0;0.0;0.0
-64.70939366;485.40557917875003;3537.4070085400003;-508.69165664475;4755.147346719999;332.83158039299997;2560.89901201;-327.31585946465003;-2.0;0.0;-3.5;2.0;0.0;0.0
-59.07833672666666;483.07709555841666;3569.6523298733337;-507.31588820975;4746.484385186667;314.330827791;2555.9830518100002;-356.5362299959834;-2.0;0.0;-3.5;2.0;0.0;0.0
-66.43512525999999;491.95368705075;3536.01375734;-509.44982005475003;4717.149586719999;317.55636994500003;2582.16192521;-345.66543904865;-2.0;0.0;-3.5;2.0;0.0;0.0
-71.74425672666666;479.4927554650833;3532.3538342066663;-505.73993055975;4750.257773853333;320.612409111;2570.3245674766663;-339.78859783598335;-2.0;0.0;-3.5;2.0;0.0;0.0
-53.911696860000006;489.13703770875;3543.48665014;-519.80854709475;4756.50893312;326.79926817300003;2566.96282121;-346.27527130665004;-2.0;0.0;-3.5;2.0;0.0;0.0
-71.51996439333332;488.85483779841667;3540.665844206667;-527.37740315975;4732.789359186666;323.736581831;2563.2527621433333;-318.43688382765;-2.0;0.0;-3.5;2.0;0.0;0.0
-70.32989566;485.30125883274997;3552.28946454;-513.26619317475;4759.04211712;315.671895549;2571.45922281;-349.08778127265;-2.0;0.0;-3.5;2.0;0.0;0.0
-63.14198606;491.5297184650833;3538.7263752066665;-513.3641581097501;4769.322622186667;326.154492101;2564.3082554766665;-340.8884196943167;-2.0;0.0;-3.5;2.0;0.0;0.0
-70.02908006;485.94323019275;3534.7788301399996;-515.4554965047499;4755.16317912;316.19037527700004;2571.9658596100003;-339.60352436465;-2.0;0.0;-3.5;2.0;0.0;0.0
-69.75201306;486.4541324000833;3536.4306772066666;-519.6111974430834;4767.435927853333;318.111409141;2581.90860681;-333.64476538598336;-2.0;0.0;-3.5;2.0;0.0;0.0
-87.23889885999999;474.70873139275;3525.27939014;-508.88758651475;4739.99573992;324.984589125;2571.8708652100004;-335.75338936265;-2.0;0.0;-3.5;2.0;0.0;0.0
-70.12143572666666;478.9042817184166;3562.26387654;-508.89184585975;4747.14406852;315.917841061;2567.448348143333;-339.9251274459833;-2.0;0.0;-3.5;2.0;0.0;0.0
-92.72218672666666;477.57352858675;3555.667043206666;-515.6571055014166;4739.42577352;314.497007191;2555.6268228100002;-335.48033014265;-2.0;0.0;-3.5;2.0;0.0;0.0
-77.96111246000001;480.06919224875;3563.98960814;-519.84262185475;4731.60456792;314.764556025;2561.9281180099997;-340.03131714265;-2.0;0.0;-3.5;2.0;0.0;0.0
-74.72602539333333;477.7407086284167;3536.3515152066666;-512.51228910975;4714.01477152;325.822133301;2561.2341311433333;-345.31046206265;-2.0;0.0;-3.5;2.0;0.0;0.0
-80.49429646;474.62848497275;3545.19654934;-521.86155138475;4703.51789032;321.095991165;2580.29370201;-361.77593302865;-2.0;0.0;-3.5;2.0;0.0;0.0
-83.69771872666666;478.3425567784166;3546.2863462066666;-513.68360898475;4736.470392186667;322.191113411;2567.3427988099997;-353.98767727598334;-2.0;0.0;-3.5;2.0;0.0;0.0
-97.98909846;485.95927947675;3535.96626014;-514.5354779847501;4717.45040232;325.463185797;2579.9295568099997;-333.99670838065;-2.0;0.0;-3.5;2.0;0.0;0.0
-105.90265972666667;480.03441880008336;3543.1198662066668;-514.1166423930833;4709.185889519999;321.493159931;2551.4972051433333;-333.4399709709833;-2.0;0.0;-3.5;2.0;0.0;0.0
-80.20931326;479.37907303675;3541.8559129399996;-514.2969546647499;4709.53420232;321.89365228500003;2577.41220521;-342.27040274665;-2.0;0.0;-3.5;2.0;0.0;0.0
-97.48510039333333;482.1743233334167;3543.9642608733334;-519.8241646930834;4722.669816853333;328.589020311;2567.1185064766664;-340.80498493265003;-2.0;0.0;-3.5;2.0;0.0;0.0
-113.86899566;479.94079797675005;3547.4130853399997;-523.87196222475;4718.16286032;330.697836897;2565.1262628100003;-332.36745503465;-2.0;0.0;-3.5;2.0;0.0;0.0
-93.98877872666667;480.50252291674997;3523.5800458733333;-510.17674826808326;4721.469193186666;326.162801071;2557.17048181;-353.69944809931667;-2.0;0.0;-3.5;2.0;0.0;0.0
-80.47846406;479.11425985075005;3531.04238374;-518.95667809475;4715.70883832;311.52405772500003;2564.0179948100003;-336.88203413865;-2.0;0.0;-3.5;2.0;0.0;0.0
-90.20219639333334;480.02104439675;3543.38373954;-525.2335328430833;4719.6880481866665;328.07386417099997;2576.4068478100003;-344.30165994431667;-2.0;0.0;-3.5;2.0;0.0;0.0
-97.92576885999999;472.66244768275;3541.55509734;-521.93821959475;4727.12399872;324.416255577;2564.16048641;-343.44455739265;-2.0;0.0;-3.5;2.0;0.0;0.0
-89.84596739333334;470.7458956850833;3530.20326654;-514.6064670680834;4737.143269186667;327.035242921;2577.3963728100002;-347.09293197098333;-2.0;0.0;-3.5;2.0;0.0;0.0
-101.61471806;484.15373502675004;3537.86614814;-519.30594438475;4719.5402791199995;318.64318322099996;2567.05781561;-338.43847169265;-2.0;0.0;-3.5;2.0;0.0;0.0
-111.03499605999998;471.8024735484167;3521.5614148733334;-528.4493383180833;4734.860764853333;321.567940661;2568.92603881;-347.65422036765;-2.0;0.0;-3.5;2.0;0.0;0.0
-102.27967886;473.91429183475003;3538.87942174;-515.6940198247501;4731.30375232;323.32944230100003;2577.11138961;-338.48398156265;-2.0;0.0;-3.5;2.0;0.0;0.0
-93.32909539333333;473.1867242934167;3552.2630772066664;-518.39018520975;4722.498299186666;328.755199711;2584.2174984766666;-341.8668818993167;-2.0;0.0;-3.5;2.0;0.0;0.0
-126.29742965999999;469.84579834075004;3555.9625813400003;-511.0768898447501;4742.43392952;326.559969837;2571.07924521;-335.27098474065;-2.0;0.0;-3.5;2.0;0.0;0.0
-105.01868406;467.70321892675;3548.278589873333;-523.4943003014166;4726.337656186667;330.134488731;2583.4258784766666;-337.55861420598336;-2.0;0.0;-3.5;2.0;0.0;0.0
-112.71323046;471.97232847075;3541.6025945399997;-532.65473161475;4729.64135032;327.287835609;2573.0266304099996;-339.87658358465;-2.0;0.0;-3.5;2.0;0.0;0.0
-121.22050672666667;473.92231647675;3542.288665206667;-527.31351298475;4748.5294035199995;320.496083531;2577.567890476667;-346.6150783359833;-2.0;0.0;-3.5;2.0;0.0;0.0
-106.98454039333332;471.36111823841674;3542.499763873333;-521.4001223430834;4718.421456186667;323.819671531;2584.6924704766666;-344.34716981431666;-2.0;0.0;-3.5;2.0;0.0;0.0
-109.51508566;473.49701045075;3535.71294174;-528.11426984475;4728.70723872;329.900175777;2576.84223881;-358.71766976465;-2.0;0.0;-3.5;2.0;0.0;0.0
-106.07417739333333;470.91307572675004;3540.0457418733336;-526.2770723680833;4738.726509186667;318.003392531;2580.5364654766668;-336.9973258093167;-2.0;0.0;-3.5;2.0;0.0;0.0
-114.35980006;476.97970507875;3549.7879453399996;-519.76595364475;4728.818065519999;322.55172270900005;2598.42180001;-345.84747852865;-2.0;0.0;-3.5;2.0;0.0;0.0
-112.18284505999999;475.20625919674995;3564.2561202066668;-519.79576905975;4748.463435186667;325.855369181;2582.7266141433333;-351.27225503265004;-2.0;0.0;-3.5;2.0;0.0;0.0
-121.00940805999998;471.12171641875;3534.44634974;-520.0385517247499;4737.87419832;326.789297409;2589.8881364100002;-347.77709701665;-2.0;0.0;-3.5;2.0;0.0;0.0
-115.56042372666666;472.4912553200833;3538.11946654;-525.14124703475;4724.516930186666;329.66087744099997;2597.952105476667;-347.99554439265006;-2.0;0.0;-3.5;2.0;0.0;0.0
-115.89554286;476.92353258475003;3542.61586814;-524.03381733475;4734.40690272;331.455614961;2585.36007001;-342.23399485065;-2.0;0.0;-3.5;2.0;0.0;0.0
-121.55034839333332;474.16305573675004;3554.78306754;-520.6760336930834;4711.415619186667;333.32513321100004;2583.1883924766666;-350.45307737265006;-2.0;0.0;-3.5;2.0;0.0;0.0
-121.51604486;476.34575836075;3560.1581673400005;-530.6869142247499;4719.95192152;321.425026377;2574.07156881;-337.60109008465;-2.0;0.0;-3.5;2.0;0.0;0.0
-122.30238739333333;474.91870952508333;3557.646093206667;-523.99122388475;4728.910421186666;319.756585201;2569.75723981;-338.56741632431664;-2.0;0.0;-3.5;2.0;0.0;0.0
-117.46295046;469.81369977275;3544.75324214;-527.60314844475;4715.423855120001;329.601052857;2575.62314401;-330.82922142865;-2.0;0.0;-3.5;2.0;0.0;0.0
-118.79287206;467.88377337175;3546.51063854;-527.0934468264167;4728.752097186666;332.253276081;2581.4864094766667;-333.20483664265;-2.0;0.0;-3.5;2.0;0.0;0.0
-113.06154326000001;480.71918825075;3538.32528774;-512.9935950947499;4745.01461072;325.523010381;2580.0878808099997;-335.45302422065;-2.0;0.0;-3.5;2.0;0.0;0.0
-132.09208806;472.7721177900833;3540.916523873333;-528.7474924680834;4733.871239853333;328.913070141;2567.9760948099997;-341.40419822098335;-2.0;0.0;-3.5;2.0;0.0;0.0
-135.16357366;474.78897781275;3543.39165574;-536.40295521475;4742.95639872;321.095991165;2581.3861376100003;-347.75889306865;-2.0;0.0;-3.5;2.0;0.0;0.0
-132.26360572666667;469.33489613341663;3537.16952254;-525.37551100975;4742.539478853333;325.25712334099995;2574.7576394766666;-328.20633592098335;-2.0;0.0;-3.5;2.0;0.0;0.0
-171.76808246000002;472.63837375675;3535.4437909400003;-530.80617588475;4722.24761952;326.65967747699995;2567.67527921;-330.43783654665003;-2.0;0.0;-3.5;2.0;0.0;0.0
-145.97182539333335;467.5694748934166;3542.6053132066663;-526.8023915847499;4733.660141186667;328.206807691;2591.96218081;-325.9611823343167;-2.0;0.0;-3.5;2.0;0.0;0.0
-165.15013926;464.42114034875004;3548.44219134;-520.42189277475;4717.68788832;322.651430349;2572.69415001;-336.15387621865;-2.0;0.0;-3.5;2.0;0.0;0.0
-148.29391072666667;466.8138211050834;3545.1121098733333;-530.6783955347499;4745.63999052;327.450691421;2571.38006081;-336.07954343098334;-2.0;0.0;-3.5;2.0;0.0;0.0
-162.53779326;464.79829852275;3546.63729774;-532.38213353475;4729.26137272;327.188127969;2582.54190281;-348.52345888465004;-2.0;0.0;-3.5;2.0;0.0;0.0
-163.04443006;460.0864962284167;3556.84127954;-531.7077372430832;4716.11256452;324.874910721;2572.6598464766666;-351.32534988098337;-2.0;0.0;-3.5;2.0;0.0;0.0
-165.34012806;468.6795503700833;3546.98561054;-538.0967547430832;4741.391629853333;327.874448891;2566.696309143333;-339.94029740265;-2.0;0.0;-3.5;2.0;0.0;0.0
-165.21346886;474.79700245475;3532.83144494;-535.9855394047499;4708.93257112;338.295559065;2590.99640441;-346.93971540865;-2.0;0.0;-3.5;2.0;0.0;0.0
-171.31685905999998;465.4897551750833;3537.32784654;-514.2941151014167;4735.955839186667;326.088020341;2572.88413881;-339.8644476193167;-2.0;0.0;-3.5;2.0;0.0;0.0
-174.90289766;468.40938742275;3527.46426134;-529.2387369247499;4730.35380832;324.86493995700005;2578.36214921;-329.26368190065006;-2.0;0.0;-3.5;2.0;0.0;0.0
-166.23729739333334;470.8595781134167;3554.9018105399996;-518.7877240764167;4753.226348853333;326.387143261;2580.9058881433334;-339.8416926843167;-2.0;0.0;-3.5;2.0;0.0;0.0
-158.45303406;468.78654559675;3525.94435094;-525.02198537475;4735.65766232;330.777603009;2582.3360816100003;-337.95606707064996;-2.0;0.0;-3.5;2.0;0.0;0.0
-180.46007006;468.9336640334166;3539.649931873333;-534.5685973014166;4745.059469186667;320.59579117100003;2573.0688501433333;-336.19331810598334;-2.0;0.0;-3.5;2.0;0.0;0.0
-164.88098846;458.69957060275;3532.5939589399995;-528.09723246475;4751.42673272;330.52833390899997;2580.3570316100004;-339.77646187065;-2.0;0.0;-3.5;2.0;0.0;0.0
-165.86787472666666;466.1517881400833;3526.8784625400003;-534.6040918430832;4713.275926186667;329.403299371;2575.8131328100003;-335.9733537343167;-2.0;0.0;-3.5;2.0;0.0;0.0
-176.18532206;462.06189560075;3545.03822534;-525.84829830475;4730.6071267199995;321.853769229;2555.6268228100002;-336.85472821664996;-2.0;0.0;-3.5;2.0;0.0;0.0
-181.17252806;465.67030962008334;3528.9630618733336;-525.6381706180833;4732.8421338533335;335.277741161;2574.8499951433337;-331.70301093265;-2.0;0.0;-3.5;2.0;0.0;0.0
-182.18580165999998;461.54029387074996;3533.5755677399998;-538.6178146147499;4726.98150712;331.03684287299996;2568.40356961;-339.03920197665;-2.0;0.0;-3.5;2.0;0.0;0.0
-168.65173839333332;463.30972743175;3556.7093428733333;-520.1436155680834;4767.383153186666;330.22588740099997;2571.85503281;-328.9572487759834;-2.0;0.0;-3.5;2.0;0.0;0.0
-169.51988166;464.81434780675;3517.72733534;-527.6201858247499;4766.43584792;335.513715909;2565.41124601;-331.99427410065;-2.0;0.0;-3.5;2.0;0.0;0.0
-166.23729739333334;452.86431842841665;3540.3887772066664;-530.78487915975;4774.33621552;329.627641561;2542.1428954766666;-340.44849095098334;-2.0;0.0;-3.5;2.0;0.0;0.0
-169.56737886000002;461.13906177074995;3518.09148054;-530.9680309947499;4779.75089632;339.22284011700003;2577.22221641;-339.63993226065;-2.0;0.0;-3.5;2.0;0.0;0.0
-181.79263039333333;466.51289703008337;3516.5874025400003;-542.2851106597499;4774.283440853334;340.279741101;2547.71062281;-336.80770135098334;-2.0;0.0;-3.5;2.0;0.0;0.0
-182.16996926;461.13103712875;3515.33664294;-530.98506837475;4757.37971512;331.465585725;2571.1900720099998;-338.02888286265;-2.0;0.0;-3.5;2.0;0.0;0.0
-181.62111272666667;463.28966582675;3525.80977554;-525.3400164680833;4759.941925186667;337.78705010100003;2569.12394381;-330.0798255693167;-2.0;0.0;-3.5;2.0;0.0;0.0
-175.14038366;463.00880335675004;3534.1138693400003;-536.0877636847499;4775.20699752;322.11300909299996;2551.66872281;-340.22245859665;-2.0;0.0;-3.5;2.0;0.0;0.0
-184.64246239333332;463.04892656675;3520.928118873333;-528.2292721597499;4758.74130152;332.593943851;2554.703266143333;-332.91660746598336;-2.0;0.0;-3.5;2.0;0.0;0.0
-168.31661925999998;458.82796487474997;3504.19063334;-534.77588542475;4771.59721032;332.62219434900004;2556.45010761;-331.42084973865;-2.0;0.0;-3.5;2.0;0.0;0.0
-189.20747106;457.0638810750834;3503.1826372066666;-534.95903725975;4764.44096552;329.935073451;2541.8394411433333;-325.58951839598336;-2.0;0.0;-3.5;2.0;0.0;0.0
-184.82717372666664;458.5283782400833;3485.5822858733336;-544.07403555975;4764.784000853333;326.92722631099997;2541.5623741433333;-321.44053524765;-2.0;0.0;-3.5;2.0;0.0;0.0
-164.15269806;460.70573110275;3507.62626414;-538.10669321475;4745.41042072;333.290235537;2540.64937241;-345.92029432065;-2.0;0.0;-3.5;2.0;0.0;0.0
-187.55826272666664;450.57060825675006;3516.811694873333;-530.40153810975;4765.35132852;333.374987031;2540.62562381;-340.0009772293167;-2.0;0.0;-3.5;2.0;0.0;0.0
-189.72202406;448.29963457075;3493.8995733399997;-536.28369355475;4760.00789352;334.84567472099997;2542.18511521;-327.08831011464997;-2.0;0.0;-3.5;2.0;0.0;0.0
-190.01228472666665;461.33031573841663;3515.4659408733332;-536.87574250975;4751.827820186666;333.566093341;2541.1533704766666;-342.1626960543167;-2.0;0.0;-3.5;2.0;0.0;0.0
-182.21746646000003;463.60262686475;3515.2574809400003;-532.0924980747499;4747.5794595200005;327.596929293;2547.72645521;-327.98030356665004;-2.0;0.0;-3.5;2.0;0.0;0.0
-200.13182706;453.3257353434167;3522.16832354;-530.5648130014166;4768.583776853334;332.461000331;2550.5472611433333;-334.7825121359833;-2.0;0.0;-3.5;2.0;0.0;0.0
-205.64941846000002;454.57490461475;3522.04958054;-533.1914090847499;4761.955278719999;327.46730936100005;2551.09875641;-343.99067583265;-2.0;0.0;-3.5;2.0;0.0;0.0
-186.17292772666667;455.47232707841664;3534.08220454;-550.25008580975;4768.71571352;333.948305961;2549.3598311433334;-323.2457600909833;-2.0;0.0;-3.5;2.0;0.0;0.0
-203.27455846;453.49960258675003;3522.8886977399998;-540.1085853647498;4796.56490512;331.974094689;2546.93483521;-320.81705002865;-2.0;0.0;-3.5;2.0;0.0;0.0
-190.03867205999998;457.18425070508334;3521.9836122066663;-542.7039462514166;4772.11967952;327.375910691;2548.489049143333;-332.0595049143167;-2.0;0.0;-3.5;2.0;0.0;0.0
-203.93951926;457.43970180875004;3529.0949985400002;-551.2680692647499;4786.3213423199995;336.251552445;2540.11107081;-333.70544521265003;-2.0;0.0;-3.5;2.0;0.0;0.0
-219.18348172666666;453.74702904841666;3513.632021206666;-546.80001635975;4789.311027186667;337.47130924100003;2551.9325961433333;-321.39502537765003;-2.0;0.0;-3.5;2.0;0.0;0.0
-210.06665806;453.00207478274996;3523.22117814;-534.6906985247499;4798.38563112;330.957076761;2551.46290161;-334.28797154865003;-2.0;0.0;-3.5;2.0;0.0;0.0
